price actual (EUR/MWh)
72.08
52.59
69.21
77.52
57.34
43.09
60.74
64.52
73.35
57.83
50.75
79.71
55.74
50.58
39.05
81.92
46.83
63.55
68.35
29.89
58.47
70.95
40.16
75.01
49.38
41.33
64.78
84.78
73.62
58.22
67.23
38.52
45.14
45.28
77.79
82.78
52.99
62.8
54.26
59.55
63.5
60.27
71.3
51.72
59.58
59.23
76.02
56.34
77.51
77.2
66.43
49.43
33.49
64.52
54.06
72.61
62.75
16.97
56.12
61.68
67.43
70.37
57.57
67.44
51.73
38.7
69.97
43.85
63.77
72.55
60.82
66.49
39.43
51.95
71.03
68.85
73.47
41.86
38.82
69.32
45.12
31.29
44.42
41.29
70.87
71.57
27.63
42.2
61.57
61.15
46.86
53.29
41.77
55.41
53.23
72.93
74.7
60.72
27.75
66.97
51.45
68.39
79.67
44.69
72.93
54.86
62.17
76.6
80.23
56.83
44.76
74.44
61.64
56.99
46.1
54.62
63.14
52.96
49.18
73.67
58.46
56.51
39.35
53.08
69.4
41.86
67.25
38.66
57.45
69.38
50.44
32.79
46.64
40.63
67.69
59.02
82.61
50.36
50.26
53.68
49.47
46.35
42.3
47.46
50.52
50.61
70.69
54.38
50.95
79.31
54.83
74.99
57.82
48.54
60.07
68.99
46.52
41.52
31.48
64.63
80.92
62.42
85.59
34.12
42.92
51.82
54.5
71.91
71.29
47.91
64.07
54.33
80.37
54.8
54.53
50.01
48.3
49.47
77.18
71.47
55.73
79.9
29.03
70.02
75.49
49.9
48.6
58.84
53.9
17.93
81.27
59.12
52.0
41.77
43.58
73.19
27.11
52.05
71.18
61.92
81.01
32.04
52.96
55.59
40.52
49.7
39.93
49.32
51.77
36.0
49.43
75.1
57.75
47.77
85.81
70.96
38.44
62.36
72.63
66.32
77.34
71.79
33.88
53.02
57.76
51.64
71.11
73.18
38.05
12.96
63.25
64.49
65.53
74.26
84.66
54.32
53.31
60.12
59.08
67.14
56.81
60.67
59.6
61.69
49.88
50.61
66.48
40.57
45.96
54.81
60.19
67.22
64.87
57.54
55.64
50.15
60.32
63.49
77.79
63.49
58.94
58.25
54.11
63.13
51.43
58.98
47.03
43.97
58.8
71.94
52.93
36.71
54.97
51.05
59.94
59.11
71.54
66.76
65.83
51.07
57.83
56.01
69.69
84.2
55.94
50.61
70.53
74.36
74.74
32.17
57.89
69.12
45.99
61.6
46.02
67.69
59.82
66.12
68.34
37.73
43.85
53.69
75.18
56.52
45.07
85.36
47.25
60.59
21.68
60.09
46.18
71.4
43.49
56.35
66.96
40.96
49.8
30.49
53.79
57.37
62.6
52.92
47.43
47.33
71.6
84.6
55.16
71.5
56.02
45.98
70.85
49.15
45.2
68.03
63.8
60.91
64.98
51.97
74.39
60.12
64.75
60.55
62.21
74.55
43.77
40.96
69.7
69.44
27.86
50.09
57.26
44.65
45.48
63.2
47.03
67.82
54.18
57.04
63.34
72.06
34.08
56.25
50.28
73.15
61.18
50.9
73.37
57.72
40.99
49.15
87.83
68.21
60.47
78.89
76.21
65.32
41.94
60.86
40.58
70.91
68.55
52.16
79.27
53.47
64.64
53.77
39.81
70.47
46.29
60.76
53.88
58.49
72.61
60.48
54.82
46.71
56.18
50.17
57.03
79.21
45.24
56.08
53.37
72.11
62.97
36.6
39.35
49.67
48.47
53.51
46.8
49.75
66.85
69.81
67.92
83.04
64.73
55.03
58.97
47.09
60.47
21.55
67.51
71.28
69.36
70.49
75.14
64.07
50.45
66.71
58.32
38.24
75.8
67.98
81.7
69.04
56.81
30.49
65.0
60.09
50.21
66.45
44.52
49.47
73.66
61.96
64.63
54.26
50.28
57.72
58.89
53.21
59.16
35.72
60.71
69.21
24.29
61.8
58.84
20.29
50.71
37.24
53.43
52.07
66.35
62.76
64.53
52.87
58.82
43.67
85.91
55.58
57.14
57.1
47.73
46.46
47.83
56.25
46.82
71.6
55.49
55.66
36.2
49.76
46.83
51.92
63.51
51.76
80.7
66.75
67.8
77.3
42.53
34.34
75.89
73.5
59.33
64.72
57.07
53.09
81.57
61.49
79.59
65.42
80.66
41.9
66.89
63.64
60.06
69.38
49.19
60.89
56.68
45.65
63.09
53.03
68.79
53.1
58.38
69.27
56.23
49.21
65.01
77.84
88.75
60.77
82.05
54.13
55.67
72.74
57.64
63.31
66.23
67.83
35.64
71.38
89.0
52.35
50.62
73.03
72.99
49.53
78.19
29.42
73.71
41.5
52.73
55.81
51.87
48.41
46.32
50.34
48.9
49.49
43.13
70.33
74.89
70.58
57.97
59.51
41.97
39.55
70.64
43.01
72.2
33.69
74.37
62.79
74.14
60.06
56.49
51.17
77.18
49.04
61.19
59.0
84.37
55.64
58.45
48.86
64.92
67.28
55.62
65.79
44.76
77.26
47.16
59.88
54.2
41.64
11.76
51.79
70.77
57.55
69.23
78.4
52.22
64.52
23.4
69.04
66.91
49.11
52.82
58.48
24.01
60.44
50.58
38.97
50.77
53.82
38.02
53.52
76.61
45.34
60.49
57.03
27.84
67.38
55.85
58.06
66.05
55.76
67.52
80.72
43.45
51.77
50.84
54.75
70.93
54.28
72.8
29.8
79.17
60.25
17.78
55.46
58.65
47.89
52.36
73.76
76.55
70.71
23.93
50.58
46.46
40.96
47.69
28.41
60.68
75.46
63.17
55.72
64.99
54.29
74.73
58.63
55.36
57.4
83.06
66.04
45.49
53.69
77.79
60.71
56.8
55.37
51.99
66.06
55.13
67.74
44.06
65.33
64.05
61.72
50.74
61.14
27.49
54.93
40.42
54.68
50.92
46.92
52.58
62.04
50.05
68.03
68.1
57.69
64.1
67.16
54.43
51.23
53.93
40.18
19.59
72.49
68.5
64.5
76.95
54.93
51.99
56.24
62.9
75.29
54.24
51.43
44.96
46.09
56.76
58.75
36.83
50.44
49.34
87.54
39.2
41.79
43.96
48.59
56.29
46.78
28.6
74.68
15.21
55.63
56.75
55.77
72.25
23.86
66.44
41.48
75.63
78.65
66.34
76.7
50.27
55.33
64.1
49.26
58.38
43.43
63.24
92.88
64.93
83.0
46.49
98.52
57.92
68.65
42.05
73.45
72.18
51.7
49.49
46.75
69.33
28.43
76.0
43.25
66.88
47.34
46.51
66.4
71.28
61.63
75.04
64.23
57.16
71.44
64.13
48.52
50.45
63.59
52.78
52.24
63.7
74.34
54.07
52.31
61.68
75.01
39.71
71.42
64.11
47.23
62.98
70.65
33.2
28.71
46.89
59.71
37.14
62.89
50.57
43.4
60.02
46.27
59.71
33.93
74.21
73.18
51.29
57.58
71.26
58.89
33.96
56.85
29.27
67.14
70.64
59.72
56.81
72.77
72.64
46.71
70.7
59.8
76.89
34.04
51.4
58.92
54.62
66.34
44.91
65.92
68.72
25.09
49.82
49.18
54.31
52.46
45.96
58.17
18.07
42.86
78.24
63.95
79.54
40.63
50.25
45.91
50.89
50.59
45.77
52.74
55.38
55.44
47.06
54.69
63.7
50.48
22.62
61.05
39.23
49.37
62.7
47.99
59.1
67.83
69.53
76.63
75.32
62.6
16.56
48.21
46.71
65.03
58.79
54.91
65.52
65.37
52.84
48.68
46.91
72.02
56.05
48.21
33.63
71.06
53.01
64.54
56.31
71.57
22.07
86.11
41.42
57.46
67.1
26.14
71.46
80.24
55.68
39.57
70.16
60.84
68.95
37.08
55.06
49.57
61.49
73.25
78.81
48.92
72.76
40.06
66.71
57.03
75.46
82.21
47.13
57.3
56.0
83.01
56.92
40.21
46.6
46.2
44.95
49.8
76.12
53.19
59.73
17.21
43.39
49.93
48.45
23.08
49.37
31.22
76.21
47.16
70.59
59.44
77.01
55.6
57.76
62.2
44.39
78.36
53.28
48.25
70.38
66.75
79.03
50.57
59.63
65.97
68.89
33.25
71.83
39.73
62.59
58.06
57.57
41.83
60.21
42.79
80.55
75.65
44.78
67.34
43.44
72.37
76.66
69.11
57.37
70.22
56.86
68.07
71.56
67.45
60.47
75.88
59.08
80.63
50.97
89.34
58.07
12.22
68.08
70.89
79.71
76.3
63.1
44.55
54.12
58.05
63.93
46.26
59.8
44.17
48.79
50.01
55.78
52.9
56.25
57.84
81.15
64.16
55.18
68.07
78.02
54.83
54.83
65.95
56.19
45.54
77.78
52.56
17.95
54.4
50.02
61.63
73.17
59.04
57.97
73.89
69.85
44.43
59.87
52.82
56.9
69.26
74.36
57.18
69.89
34.7
51.23
63.31
51.66
70.37
50.06
80.0
39.18
54.32
34.45
69.7
53.59
59.46
38.34
28.34
71.07
75.92
58.53
41.89
106.87
70.31
57.79
46.23
61.47
60.59
74.41
79.36
57.25
75.51
59.46
61.4
62.06
54.67
61.71
58.94
64.35
36.18
48.47
74.22
72.68
53.63
49.4
52.62
72.91
54.9
44.67
46.05
42.94
49.68
33.12
78.14
61.91
56.95
58.23
62.86
54.98
58.69
81.54
60.34
70.46
46.57
71.4
69.08
57.81
40.15
57.07
60.35
55.88
43.23
46.17
39.66
50.61
27.25
71.75
72.28
41.11
54.31
55.0
47.01
57.79
86.7
45.74
78.65
67.65
64.06
58.9
56.35
70.82
74.05
83.28
70.17
59.54
39.1
53.18
49.24
43.57
59.73
53.29
45.1
42.3
64.67
25.97
64.7
48.53
82.13
59.98
72.63
80.04
70.65
63.03
66.88
52.27
54.29
57.84
58.01
73.01
39.66
72.1
64.72
40.08
66.42
21.44
58.79
30.99
33.93
80.91
73.02
55.52
59.01
58.61
76.37
53.82
70.62
70.59
69.19
66.97
31.91
82.68
58.33
52.28
67.29
81.21
66.32
67.97
55.47
37.59
55.2
61.95
29.33
50.23
61.26
61.45
60.4
43.76
71.35
63.11
54.5
56.43
86.85
26.43
55.53
71.22
80.45
56.6
48.06
52.93
51.24
59.07
29.85
29.82
70.44
54.47
57.44
59.69
58.89
61.06
72.31
22.32
33.15
64.39
60.08
54.93
72.68
55.92
55.57
41.0
53.97
39.65
71.68
74.83
67.06
20.16
57.68
52.37
26.8
40.33
78.98
54.1
55.63
37.47
77.49
50.92
55.85
57.24
45.29
65.45
41.07
46.2
71.12
60.71
59.01
56.25
46.03
76.16
31.65
52.81
56.19
63.01
66.0
51.43
53.39
67.93
68.61
64.6
76.24
67.8
70.05
16.65
73.86
50.3
63.04
47.14
55.21
58.05
79.49
46.44
67.81
55.4
55.41
77.03
54.39
55.04
59.73
17.69
58.72
65.17
48.48
56.43
58.79
36.93
52.61
60.5
52.78
68.31
53.78
63.68
73.71
36.29
69.26
71.02
50.83
78.07
68.42
62.54
70.39
50.69
61.48
37.59
64.57
76.43
63.63
77.66
65.21
47.14
67.02
60.26
49.15
38.65
37.57
71.16
39.0
58.3
59.49
64.51
63.72
60.28
21.34
67.81
20.98
51.8
41.33
48.51
14.91
54.91
77.6
71.6
49.07
54.96
47.48
58.55
49.9
43.09
64.49
57.41
78.93
66.68
71.46
64.07
64.41
56.08
67.19
67.55
48.98
54.58
70.37
68.46
55.58
78.4
45.68
74.59
47.52
48.39
74.83
74.97
58.69
59.75
16.28
46.52
59.03
48.1
57.57
43.12
63.12
54.76
61.65
31.94
73.02
57.97
60.34
81.17
43.96
37.4
70.27
68.29
58.61
67.47
42.73
31.85
40.62
55.86
69.61
72.82
55.94
89.53
39.35
70.93
12.2
43.14
59.54
72.21
59.29
42.79
53.37
41.99
43.48
59.1
32.83
61.85
60.13
46.35
27.45
85.99
86.76
69.71
66.08
55.68
74.48
52.3
54.31
69.09
57.69
58.4
54.21
58.17
64.65
80.79
63.0
54.94
72.1
40.73
54.86
51.78
69.24
66.59
50.02
68.0
19.85
69.29
77.35
61.77
61.18
109.85
43.95
67.64
55.9
67.84
66.77
73.75
68.64
46.75
64.93
64.54
61.07
45.22
60.83
57.12
64.34
36.56
50.56
46.92
55.86
86.57
48.24
48.0
37.62
60.71
74.77
73.81
17.54
64.62
59.79
67.47
39.86
69.63
54.66
69.93
46.93
64.02
80.61
39.32
81.49
47.38
60.18
54.14
46.5
44.55
53.39
53.0
51.33
44.67
51.47
41.32
52.98
40.95
59.12
57.88
48.32
66.58
57.01
48.31
68.83
49.78
63.04
41.88
66.56
60.81
70.47
68.24
49.51
54.49
78.26
49.27
78.4
45.36
56.18
52.76
79.33
65.57
49.85
76.27
75.62
52.38
63.28
37.33
58.52
55.78
76.65
82.75
57.47
65.43
74.7
48.58
50.87
68.35
64.24
58.76
45.57
67.08
31.18
68.68
65.22
61.12
52.47
48.7
60.61
45.22
65.04
31.52
55.76
50.88
48.15
47.89
56.17
